4.1831493e0 -3.9796501e0 3.3279e-15 3.3279e-15
4.3872192e0 -3.9796501e0 5.789091e-16 5.789091e-16
4.5912892e0 -3.9796501e0 9.265862e-17 9.265862e-17
4.7953592e0 -3.9796501e0 1.364482e-17 1.364482e-17
4.9994292e0 -3.9796501e0 1.848772e-18 1.848772e-18

-5.0e0 -3.7755801e0 8.948183e-18 8.948183e-18
-4.79593e0 -3.7755801e0 6.605597e-17 6.605597e-17
-4.59186e0 -3.7755801e0 4.48667e-16 4.48667e-16
-4.38779e0 -3.7755801e0 2.803822e-15 2.803822e-15
-4.1837201e0 -3.7755801e0 1.612206e-14 1.612206e-14
-3.9796501e0 -3.7755801e0 8.529279e-14 8.529279e-14
-3.7755801e0 -3.7755801e0 4.151758e-13 4.151758e-13
-3.5715102e0 -3.7755801e0 1.859396e-12 1.859396e-12
-3.3674402e0 -3.7755801e0 7.662198e-12 7.662198e-12
-3.1633702e0 -3.7755801e0 2.90506e-11 2.90506e-11
-2.9593002e0 -3.7755801e0 1.013397e-10 1.013397e-10
-2.7552303e0 -3.7755801e0 3.252727e-10 3.252727e-10
-2.5511603e0 -3.7755801e0 9.60598e-10 9.60598e-10
-2.3470903e0 -3.7755801e0 2.610033e-9 2.610033e-9
-2.1430203e0 -3.7755801e0 6.525156e-9 6.525156e-9
-1.9389503e0 -3.7755801e0 1.500937e-8 1.500937e-8
-1.7348804e0 -3.7755801e0 3.176575e-8 3.176575e-8
-1.5308104e0 -3.7755801e0 6.185744e-8 6.185744e-8
-1.3267404e0 -3.7755801e0 1.108267e-7 1.108267e-7
-1.1226704e0 -3.7755801e0 1.826944e-7 1.826944e-7
-9.186005e-1 -3.7755801e0 2.771002e-7 2.771002e-7
-7.1453049e-1 -3.7755801e0 3.867012e-7 3.867012e-7
-5.1046048e-1 -3.7755801e0 4.965274e-7 4.965274e-7
-3.0639047e-1 -3.7755801e0 5.866e-7 5.866e-7
-1.0232047e-1 -3.7755801e0 6.376224e-7 6.376224e-7
1.0174954e-1 -3.7755801e0 6.377023e-7 6.377023e-7
3.0581955e-1 -3.7755801e0 5.868057e-7 5.868057e-7
5.0988956e-1 -3.7755801e0 4.96817e-7 4.96817e-7
7.1395956e-1 -3.7755801e0 3.870189e-7 3.870189e-7
9.1802957e-1 -3.7755801e0 2.773943e-7 2.773943e-7
1.12209958e0 -3.7755801e0 1.829276e-7 1.829276e-7
1.3261696e0 -3.7755801e0 1.109932e-7 1.109932e-7
1.5302396e0 -3.7755801e0 6.196564e-8 6.196564e-8
1.7343095e0 -3.7755801e0 3.18289e-8 3.18289e-8
1.9383795e0 -3.7755801e0 1.504256e-8 1.504256e-8
2.1424495e0 -3.7755801e0 6.541226e-9 6.541226e-9
2.3465195e0 -3.7755801e0 2.617068e-9 2.617068e-9
2.5505894e0 -3.7755801e0 9.633896e-10 9.633896e-10
2.7546594e0 -3.7755801e0 3.262978e-10 3.262978e-10
2.9587294e0 -3.7755801e0 1.016843e-10 1.016843e-10
3.1627994e0 -3.7755801e0 2.915591e-11 2.915591e-11
3.3668694e0 -3.7755801e0 7.691711e-12 7.691711e-12
3.5709393e0 -3.7755801e0 1.867007e-12 1.867007e-12
3.7750093e0 -3.7755801e0 4.169711e-13 4.169711e-13
3.9790793e0 -3.7755801e0 8.568153e-14 8.568153e-14
4.1831493e0 -3.7755801e0 1.619897e-14 1.619897e-14
4.3872192e0 -3.7755801e0 2.817911e-15 2.817911e-15
4.5912892e0 -3.7755801e0 4.510242e-16 4.510242e-16
4.7953592e0 -3.7755801e0 6.6419e-17 6.6419e-17
4.9994292e0 -3.7755801e0 8.999434e-18 8.999434e-18

-5.0e0 -3.5715102e0 4.007529e-17 4.007529e-17
-4.79593e0 -3.5715102e0 2.95839e-16 2.95839e-16
-4.59186e0 -3.5715102e0 2.009369e-15 2.009369e-15
-4.38779e0 -3.5715102e0 1.255734e-14 1.255734e-14
-4.1837201e0 -3.5715102e0 7.220499e-14 7.220499e-14
-3.9796501e0 -3.5715102e0 3.819922e-13 3.819922e-13
-3.7755801e0 -3.5715102e0 1.859396e-12 1.859396e-12
-3.5715102e0 -3.5715102e0 8.327657e-12 8.327657e-12
-3.3674402e0 -3.5715102e0 3.43157e-11 3.43157e-11
-3.1633702e0 -3.5715102e0 1.301056e-10 1.301056e-10
-2.9593002e0 -3.5715102e0 4.53871e-10 4.53871e-10
-2.7552303e0 -3.5715102e0 1.456766e-9 1.456766e-9
